3.346270918846130371e-01
4.414012432098388672e-01
4.968589842319488525e-01
5.410131216049194336e-01
5.696022510528564453e-01
5.932698249816894531e-01
6.167373657226562500e-01
6.334627270698547363e-01
6.481873989105224609e-01
6.661331653594970703e-01
6.745558381080627441e-01
6.883202791213989258e-01
7.009043097496032715e-01
7.100471854209899902e-01
7.189500927925109863e-01
7.275928258895874023e-01
7.371358871459960938e-01
7.441581487655639648e-01
7.502000927925109863e-01
7.603433132171630859e-01
7.657250165939331055e-01
7.683058381080627441e-01
7.815300822257995605e-01
7.858114838600158691e-01
7.891125082969665527e-01
7.944942116737365723e-01
8.012564182281494141e-01
8.073583841323852539e-01
8.139204382896423340e-01
8.139004707336425781e-01
8.539932966232299805e-01
8.660971522331237793e-01
8.706786036491394043e-01
8.745798468589782715e-01
8.767005205154418945e-01
8.795614838600158691e-01
8.821423053741455078e-01
8.824623823165893555e-01
8.866437077522277832e-01
8.882442116737365723e-01
8.886043429374694824e-01
8.902048468589782715e-01
8.931257724761962891e-01
8.933058381080627441e-01
8.937860131263732910e-01
8.955065608024597168e-01
8.970470428466796875e-01
8.973871469497680664e-01
9.003280997276306152e-01
9.026088118553161621e-01
9.006682038307189941e-01
9.042093753814697266e-01
9.066300988197326660e-01
9.047294855117797852e-01
9.050896167755126953e-01
9.086507558822631836e-01
9.097711443901062012e-01
9.086707830429077148e-01
9.101712703704833984e-01
9.123319387435913086e-01
9.138924479484558105e-01
9.164932966232299805e-01
9.159330725669860840e-01
9.168334007263183594e-01
9.181337952613830566e-01
9.197943210601806641e-01
9.179537296295166016e-01
9.162132143974304199e-01
9.184539318084716797e-01
9.160531163215637207e-01
9.187539815902709961e-01
9.170934557914733887e-01
9.163732528686523438e-01
9.181538224220275879e-01
9.171335101127624512e-01
9.185739159584045410e-01
9.188540577888488770e-01
9.189540743827819824e-01
9.200344085693359375e-01
9.187539815902709961e-01
9.185339212417602539e-01
9.176936745643615723e-01
9.192341566085815430e-01
9.190340638160705566e-01
9.191341400146484375e-01
9.203945398330688477e-01
9.216749072074890137e-01
9.205545783042907715e-01
9.192741513252258301e-01
9.186939597129821777e-01
9.213348031044006348e-01
9.202744960784912109e-01
9.202345013618469238e-01
9.191941618919372559e-01
9.194142222404479980e-01
9.219350218772888184e-01
9.184738993644714355e-01
9.219550490379333496e-01
9.221751093864440918e-01
9.209147095680236816e-01
